122 , 娃姐俾只青蛙捉住啦 , 华华 , 哈尔滨工业大学 , 179.63 , 2015-07-20 
123 , 北冰洋 , 北极熊 , 北京邮电大学 , 179.61 , 2015-07-20 
124 , 以上成绩作废 , tianchidasai , 电子科技大学 , 179.58 , 2015-07-20 
125 , 第二天战队 , 第二天 , 兰州大学 , 179.44 , 2015-07-20 
126 , 舍长 , 123456789 、R , 电子科技大学 , 179.39 , 2015-07-20 
127 , 0.0 , 落日长庚 , 山东师范大学 , 179.27 , 2015-07-20 
128 , Mahdieh , Mahdieh , Overseas-Isfaha... , 179.26 , 2015-07-20 
129 , AGE , SSSSQD 、东方 , 南京航空航天大学 , 178.88 , 2015-07-20 
130 , 和气 , 呆呆11 、樱四 、Miss Bear , 南邮 , 178.86 , 2015-07-20 
131 , IT_UI_3 , Sadreddin , Overseas-Isfaha... , 178.27 , 2015-07-20 
132 , 璐璐要改变 , 暴走萝莉萌萌哒 , 中山大学 , 177.98 , 2015-07-20 
133 , xmlzr , xmlzr , 哈尔滨工业大学 , 177.69 , 2015-07-20 
134 , G&C , GETH 、alei 、flyyang , 中国科学技术大学 , 177.69 , 2015-07-20 
135 , 雪的独家记忆 , 雪的独家记忆 , 上海交通大学 , 177.05 , 2015-07-20 
136 , IT_UI_1 , Mana , Overseas-Isfaha... , 177.04 , 2015-07-20 
137 , Tea , 方硕 , 华南理工大学 , 176.63 , 2015-07-20 
138 , day day up , Victor锋 、xqqzxy , 中国科学院 , 176.44 , 2015-07-20 
139 , daydayup , hanhanhanhuanghe 、derek , 浙江大学 , 176.05 , 2015-07-20 
140 , 江 , 画船听雨眠 , 电子科技大学 , 175.99 , 2015-07-20 
141 , 流光果冻 , 流光果冻 , 其它-扭曲丛林大学 , 175.87 , 2015-07-20 
142 , Cavaliers , mvpcy 、LeoCai 、miaogecm , 南京大学 , 175.84 , 2015-07-20 
143 , zhcgb , chengzidepp , 云南农大 , 175.67 , 2015-07-20 
144 , 纯属YY , Tosky 、爽YY , 浙江大学 , 175.57 , 2015-07-20 
145 , sutdpioneer , yhow 、Jon 、patientpig , Overseas-Singap... , 175.12 , 2015-07-20 
146 , ez , 伊泽瑞尔 , 南京大学 , 174.87 , 2015-07-20 
147 , AxiomOfChoice , zornlemma , 南京大学 , 174.73 , 2015-07-20 
148 , 大黑山山民 , 大黑山山民 , 大连理工大学 , 173.90 , 2015-07-20 
149 , tc_wanderer , wanderer 、lidai89 , 清华大学 , 173.65 , 2015-07-20 
150 , USTC_2015 , 雪中漫步 , 中国科学技术大学 , 173.52 , 2015-07-20 
151 , NewStack , liujiarik 、jackson强 , 重庆邮电大学 , 173.50 , 2015-07-20 
