298, 码号 , 燃烧索隆 、昌神领域 、太自然 , 广东工业大学 ,157.47, 2015-07-13 
299,633, lightslife , 中国科学院 ,156.83, 2015-07-15 
300, arxiv , CCNP 、newchuck , 南京大学 ,156.01, 2015-07-15 
301, ddddddd , 七竹2号 , 中山大学 ,151.49, 2015-07-15 
302, 小萌熊CEF , D_JZY 、雁南 、fdnn , 复旦大学 ,147.25, 2015-07-14 
303, 明镜止水之心2 , 韦源操 , 北京城市学院 ,147.19, 2015-07-04 
304, 银桦大妈么么哒 , 名叫阿狗的小强 、luya , 电子科技大学 ,133.03, 2015-07-15 
305, DataBirds , Abel 、赛门Sir , 中国电力科学研究院 ,105.53, 2015-07-15 
306, ValderFields , 詹姆斯猴 、一个人在看雨 , 南京大学 ,65.66, 2015-07-15 
307, 三公主 , bjshan , 北京大学 ,0, 2015-07-15 
307, 数据快乐 , lyfg10 、Simon100 、bwulzk , 中央民族大学 ,0, 2015-07-15 
307, 小白爱道道 , 小白道道 , 华东师大 ,0, 2015-07-15 
307, 火钳刘明 , dongb5 , 北京航空航天大学 ,0, 2015-07-15 
307, cza , chongzi , 济南大学 ,0, 2015-07-15 
307, 我变了 我没变 , Charlesfeng 、libor 、little girl , 四川大学 ,0, 2015-07-15 
